Price,Condominium,FloorSize,NumberOfBedrooms,NumberOfBathrooms,ParkingSpaces,IPTU,Address,Title,Link,Publisher,ItemID,UnitTypes
1400.0,0.0,27.0,1,1,0,0.0,"Avenida Álvares Cabral, Lourdes, Minas Gerais","Alugo Kitnet mobiliada no Lourdes com tudo Incluído, IPTU, Água, Luz, Internet, Condominio e Tvaca",/imovel/aluguel-quitinete-1-quarto-mobiliado-lourdes-belo-horizonte-mg-27m2-id-66869069/,Welington Carvalhais Barroso,66869069,['KITNET']
600.0,0.0,40.0,1,1,1,50.0,"Aparecida, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-aparecida-belo-horizonte-mg-40m2-id-2547065206/,Bonsucesso Corretora e Administradora de Imóveis,2547065206,['APARTMENT']
650.0,0.0,30.0,1,1,0,21.0,"Rua Saí, Concórdia, Minas Gerais","Kitnet para aluguel, 1 quarto, Concórdia - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-concordia-belo-horizonte-mg-30m2-id-2541659139/,JUNCALL ADMINISTRADORA DE IMOVEIS LTDA - ME,2541659139,['KITNET']
500.0,0.0,35.0,1,1,0,0.0,"Lagoa, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Lagoa,/imovel/aluguel-quitinete-1-quarto-lagoa-belo-horizonte-mg-35m2-id-2558269544/,Ac Souza Imóveis Ltda - Me,2558269544,['KITNET']
650.0,0.0,50.0,1,1,0,60.0,"São João Batista, Minas Gerais","Kitinet, São João Batista!",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-50m2-id-2558651127/,Empreendimentos Imobiliários Daniel Martins Ltda-ME,2558651127,['APARTMENT']
680.0,10.0,45.0,1,1,0,30.0,"Rua Três Pontas, Carlos Prates, Minas Gerais",Kitinet para alugar no Carlos Prates,/imovel/aluguel-quitinete-1-quarto-carlos-prates-belo-horizonte-mg-45m2-id-2554177526/,SAGEL IMOBILIÁRIA LTDA-ME,2554177526,['KITNET']
500.0,0.0,30.0,1,1,0,50.0,"Rua Santa Rita do Itueto, Jardim Leblon, Minas Gerais",LOCAÇÃO KITNET 01 QUARTO - JARDIM LEBLON,/imovel/aluguel-quitinete-1-quarto-jardim-leblon-belo-horizonte-mg-30m2-id-82266371/,Usa União de Serviços e Administração Ltda-ME,82266371,['KITNET']
650.0,0.0,35.0,1,1,0,15.0,"Rua Hortencia, Esplanada, Minas Gerais",Kitnet/conjugado para aluguel tem 35 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-esplanada-belo-horizonte-mg-35m2-id-2554919156/,Souza e Alves Empreendimentos Imobiliários,2554919156,['APARTMENT']
1000.0,80.0,19.0,1,1,0,0.0,"São João Batista, Minas Gerais",Kitnet/conjugado para aluguel com 19 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-mobiliado-sao-joao-batista-belo-horizonte-mg-19m2-id-2529201309/,ALFREDO MARQUES CONSULTOR IMOBILIÁRIO,2529201309,['APARTMENT']
550.0,0.0,50.0,1,1,0,0.0,"Rua Doutor Cristiano Rezende, Flavio Marques Lisboa Barreiro, Minas Gerais",Kitnet em Flávio Marques Lisboa (Barreiro) - Belo Horizonte,/imovel/aluguel-quitinete-1-quarto-flavio-marques-lisboa-barreiro-belo-horizonte-mg-50m2-id-2555094834/,UP ESTATE IMÓVEIS,2555094834,['APARTMENT']
695.0,0.0,27.0,2,1,0,0.0,"Rua Póvoa de Varzim, Paquetá, Minas Gerais",Alugo kitinete,/imovel/aluguel-quitinete-2-quartos-paqueta-belo-horizonte-mg-27m2-id-2498348677/,Pedro Ferreira,2498348677,['APARTMENT']
650.0,0.0,30.0,1,1,0,21.0,"Rua Saí, Concórdia, Minas Gerais","Kitnet para aluguel, 1 quarto, Concórdia - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-concordia-belo-horizonte-mg-30m2-id-2541834798/,JUNCALL ADMINISTRADORA DE IMOVEIS LTDA - ME,2541834798,['KITNET']
650.0,60.0,35.0,1,1,0,28.0,"Caiçaras, Minas Gerais",Quitinete para alugar no bairro Cai?ara,/imovel/aluguel-quitinete-1-quarto-com-interfone-caicaras-belo-horizonte-mg-35m2-id-2554159048/,Oportunidades Corretora de Imóveis,2554159048,['APARTMENT']
600.0,0.0,40.0,1,1,0,40.0,"Cachoeirinha, Minas Gerais","Kitnet com 1 dormitório para alugar, 40 m² por R$ 600,00/mês - Cachoeirinha - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-cachoeirinha-belo-horizonte-mg-40m2-id-2527034397/,IMOBILIÁRIA TEMPONI,2527034397,['APARTMENT']
1300.0,80.0,28.0,1,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais","Kitnet com 1 Quarto e 1 banheiro para Alugar, 28 m? por R$ 1.300/M?s",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-28m2-id-2524108040/,Marques e Rodrigues Consultoria Imobiliaria,2524108040,['APARTMENT']
750.0,0.0,25.0,1,1,0,0.0,"Rua da Estrada, Goiânia, Minas Gerais","Kitnet - Goiânia - Belo Horizonte - R$ 750,00",/imovel/aluguel-quitinete-1-quarto-goiania-belo-horizonte-mg-25m2-id-2550057262/,UP ESTATE IMÓVEIS,2550057262,['APARTMENT']
500.0,0.0,35.0,1,1,0,0.0,"Lagoa, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Lagoa,/imovel/aluguel-quitinete-1-quarto-lagoa-belo-horizonte-mg-35m2-id-2558269543/,Ac Souza Imóveis Ltda - Me,2558269543,['KITNET']
500.0,0.0,30.0,1,1,0,44.0,"Rua Genebra, Nova Suíssa, Minas Gerais",Barracão de 01 dormitório - Nova Suiça,/imovel/aluguel-quitinete-1-quarto-com-cozinha-nova-suissa-belo-horizonte-mg-30m2-id-1042251079/,RS ADMINISTRADORA DE IMOVEIS,1042251079,['KITNET']
560.0,0.0,27.0,1,1,1,0.0,"Nova Gameleira, Minas Gerais","Kitnet para Locação em Belo Horizonte, Nova Gameleira, 1 dormitório, 1 suíte, 1 banheiro, 1 vaga",/imovel/aluguel-quitinete-1-quarto-nova-gameleira-belo-horizonte-mg-27m2-id-2557415792/,Publikar Imóveis Ltda,2557415792,['APARTMENT']
550.0,0.0,47.0,1,1,0,42.0,"Rua Aveiro, São Francisco, Minas Gerais",Kitnet/conjugado para aluguel com 47 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-com-area-de-servico-sao-francisco-belo-horizonte-mg-47m2-id-2532715804/,RMG IMOVEIS LTDA ME,2532715804,['APARTMENT']
1200.0,0.0,23.0,1,1,0,0.0,"Esplanada, Minas Gerais","Kitnet com 1 dormitório para alugar, 23 m² por R$ 1.200,00/mês - Esplanada - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-esplanada-belo-horizonte-mg-23m2-id-2555300521/,Renato Desidério Negócios Imobiliários Ltda,2555300521,['APARTMENT']
1200.0,0.0,23.0,1,1,0,0.0,"Esplanada, Minas Gerais","Kitnet com 1 dormitório para alugar, 23 m² por R$ 1.200,00/mês - Esplanada - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-esplanada-belo-horizonte-mg-23m2-id-2555300522/,Renato Desidério Negócios Imobiliários Ltda,2555300522,['APARTMENT']
550.0,0.0,30.0,1,1,0,0.0,"Aparecida, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-aparecida-belo-horizonte-mg-30m2-id-2558600653/,Bonsucesso Corretora e Administradora de Imóveis,2558600653,['APARTMENT']
1100.0,80.0,20.0,1,1,0,0.0,"São João Batista, Minas Gerais",Kitnet/conjugado para aluguel com 20 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-mobiliado-sao-joao-batista-belo-horizonte-mg-20m2-id-2529199583/,ALFREDO MARQUES CONSULTOR IMOBILIÁRIO,2529199583,['APARTMENT']
800.0,0.0,24.0,1,1,1,0.0,"Rua Conde Ribeiro do Vale, Sagrada Família, Minas Gerais","Kitnet com 1 dormitório para alugar, 24 m² por R$ 800,00/mês - Sagrada Família - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-sagrada-familia-belo-horizonte-mg-24m2-id-2539433308/,Dominus Imóveis,2539433308,['APARTMENT']
550.0,0.0,30.0,1,1,0,0.0,"Renascença, Minas Gerais",KITNET BAIRRO RENASCENÇA,/imovel/aluguel-quitinete-1-quarto-renascenca-belo-horizonte-mg-30m2-id-2548587982/,IMOBILIÁRIA TEMPONI,2548587982,['APARTMENT']
600.0,60.0,30.0,1,1,0,28.0,"Caiçaras, Minas Gerais",Quitinete para alugar no bairro Cai?ara,/imovel/aluguel-quitinete-1-quarto-com-interfone-caicaras-belo-horizonte-mg-30m2-id-2558601227/,Oportunidades Corretora de Imóveis,2558601227,['APARTMENT']
500.0,0.0,35.0,1,1,0,67.0,"Caiçara Adeláide, Minas Gerais",Quitinete para alugar no bairro Cai?ara,/imovel/aluguel-quitinete-1-quarto-caicara-adelaide-belo-horizonte-mg-35m2-id-2536664487/,Oportunidades Corretora de Imóveis,2536664487,['APARTMENT']
1200.0,100.0,45.0,1,1,0,1200.0,"Prado, Minas Gerais",kitnet 45m² - Bairro Prado,/imovel/aluguel-quitinete-1-quarto-prado-belo-horizonte-mg-45m2-id-2529810092/,Conquiste Imoveis,2529810092,['APARTMENT']
510.0,0.0,25.0,1,1,0,0.0,"Rua Heitor Silva, Rio Branco, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Rio Branco,/imovel/aluguel-quitinete-1-quarto-rio-branco-belo-horizonte-mg-25m2-id-2487301681/,VENDA NOVA IMOVEIS EIRELLI ME,2487301681,['KITNET']
650.0,0.0,30.0,1,1,0,0.0,"Avenida Jequitinhonha, Vera Cruz, Minas Gerais",Kitnet com 30m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-com-area-de-servico-vera-cruz-belo-horizonte-mg-30m2-id-2545513505/,LOCKEY,2545513505,['APARTMENT']
950.0,250.0,20.0,1,1,0,120.0,"Rua dos Timbiras, Santo Agostinho, Minas Gerais","ALUGO KIT NET MOBILIADA NO JK, PRÓXIMO AO SHOPPING.",/imovel/aluguel-quitinete-1-quarto-mobiliado-santo-agostinho-belo-horizonte-mg-20m2-id-2487101881/,Welington Carvalhais Barroso,2487101881,['KITNET']
600.0,0.0,40.0,1,1,0,24.0,"São Paulo, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-sao-paulo-belo-horizonte-mg-40m2-id-2520576148/,A V IMOVEIS ALUGUEL E VENDA,2520576148,['KITNET']
600.0,60.0,35.0,1,1,0,28.0,"Caiçaras, Minas Gerais",Quitinete para alugar no bairro Cai?ara,/imovel/aluguel-quitinete-1-quarto-com-interfone-caicaras-belo-horizonte-mg-35m2-id-2553020816/,Oportunidades Corretora de Imóveis,2553020816,['APARTMENT']
1200.0,0.0,23.0,1,1,0,0.0,"Esplanada, Minas Gerais","Kitnet com 1 dormitório para alugar, 23 m² por R$ 1.200,00/mês - Esplanada - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-esplanada-belo-horizonte-mg-23m2-id-2555300714/,Renato Desidério Negócios Imobiliários Ltda,2555300714,['APARTMENT']
750.0,0.0,15.0,1,1,0,45.0,"Rua Professor Raimundo Nonato, Santa Tereza, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Santa Tereza,/imovel/aluguel-quitinete-1-quarto-santa-tereza-belo-horizonte-mg-15m2-id-2552945325/,Minas Lar Corretora de Imóveis Ltda ME,2552945325,['KITNET']
390.0,0.0,40.0,1,1,0,51.0,"Rua Itapeva, Concórdia, Minas Gerais",Aluguel - QUITINETE - CONCORDIA Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-concordia-belo-horizonte-mg-40m2-id-2526820590/,HYLLEGE LIMA IMÓVEIS,2526820590,['KITNET']
1100.0,80.0,20.0,1,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais","Kitnet com 1 Quarto e 1 banheiro para Alugar, 20 m?",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-20m2-id-2524110517/,Marques e Rodrigues Consultoria Imobiliaria,2524110517,['APARTMENT']
850.0,150.0,30.0,1,1,0,28.0,"Padre Eustáquio, Minas Gerais",BELO HORIZONTE - Kitchenette/Studio - Padre Eustáquio,/imovel/aluguel-quitinete-1-quarto-com-area-de-servico-padre-eustaquio-belo-horizonte-mg-30m2-id-2521987485/,A-SIIM Imóveis Imobiliária Ltda - ME,2521987485,['KITNET']
1200.0,80.0,26.0,1,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais","Kitnet com 1 Quarto e 1 banheiro para Alugar, 26 m? por R$ 1.200/M?s",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-26m2-id-2524108039/,Marques e Rodrigues Consultoria Imobiliaria,2524108039,['APARTMENT']
400.0,0.0,10.0,1,1,0,0.0,"Rua Zélio Murta, Dom Bosco, Minas Gerais",BELO HORIZONTE - Kitchenette/Conjugados - Dom Bosco,/imovel/aluguel-quitinete-1-quarto-dom-bosco-belo-horizonte-mg-10m2-id-2520818432/,ARIANE IMÓVEIS 35 ANOS,2520818432,['KITNET']
1000.0,80.0,19.0,1,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais","Kitnet com 1 Quarto e 1 banheiro para Alugar, 19 m?",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-19m2-id-2524108038/,Marques e Rodrigues Consultoria Imobiliaria,2524108038,['APARTMENT']
1200.0,80.0,19.0,1,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais","Kitnet com 1 Quarto e 1 banheiro para Alugar, 19 m?",/imovel/aluguel-quitinete-1-quarto-sao-joao-batista-belo-horizonte-mg-19m2-id-2546945478/,Marques e Rodrigues Consultoria Imobiliaria,2546945478,['APARTMENT']
950.0,0.0,30.0,1,1,0,0.0,"Rua Cristina, São Pedro, Minas Gerais",ALUGO QUARTO E SUITE AO LADO DA SAVASSI. BH . MG.,/imovel/aluguel-quitinete-1-quarto-mobiliado-sao-pedro-belo-horizonte-mg-30m2-id-2526808495/,Welington Carvalhais Barroso,2526808495,['APARTMENT']
630.0,0.0,30.0,1,1,0,0.0,"São Geraldo, Minas Gerais","Kitnet com 1 dormitório para alugar, 30 m² por R$ 630,00/mês - Sao Geraldo - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-sao-geraldo-belo-horizonte-mg-30m2-id-2557460236/,Renato Desidério Negócios Imobiliários Ltda,2557460236,['APARTMENT']
500.0,0.0,28.0,1,1,0,337.0,"Avenida Teresa Cristina, Barreiro, Minas Gerais","Quitinete para alugar, 01 quarto, Barreiro/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-barreiro-belo-horizonte-mg-28m2-id-2534441886/,Administradora Casa Grande,2534441886,['KITNET']
500.0,150.0,16.0,1,2,0,0.0,"Rua Coruripe, Nova Granada, Minas Gerais",Kitnet com 1 dormitório para alugar em Belo Horizonte,/imovel/aluguel-quitinete-1-quarto-nova-granada-belo-horizonte-mg-16m2-id-2537029161/,INOVA PLATAFORMA DE INTEGRACAO,2537029161,['APARTMENT']
600.0,0.0,20.0,1,1,0,0.0,"Rua Alexandre Stockler, Senhor dos Passos, Minas Gerais","Kitnet, bairro Lagoinha",/imovel/aluguel-quitinete-1-quarto-senhor-dos-passos-belo-horizonte-mg-20m2-id-2509066078/,BHM Imóveis,2509066078,['KITNET']
795.0,0.0,100.0,1,1,0,0.0,"Rua Azevedo Júnior, Minas Brasil, Minas Gerais","Kitnet Minas Brasil - Belo Horizonte - R$ 795,00",/imovel/aluguel-quitinete-1-quarto-com-interfone-minas-brasil-belo-horizonte-mg-100m2-id-2537425324/,UP ESTATE IMÓVEIS,2537425324,['APARTMENT']
750.0,0.0,35.0,1,1,0,0.0,"Rua Vasco da Gama, São Bernardo, Minas Gerais",Kitnet com 35m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-sao-bernardo-belo-horizonte-mg-35m2-id-2457473492/,LOCKEY,2457473492,['APARTMENT']
450.0,0.0,30.0,1,1,0,0.0,"Renascença, Minas Gerais","Kitnet com 1 dormitório para alugar, 30 m² por R$ 450/mês - Renascença - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-area-de-servico-renascenca-belo-horizonte-mg-30m2-id-2551851693/,IMOBILIÁRIA TEMPONI,2551851693,['APARTMENT']
800.0,50.0,20.0,1,1,1,50.0,"Santa Amélia, Minas Gerais",Kitnet para alugar no Bairro Santa Am?lia,/imovel/aluguel-quitinete-1-quarto-santa-amelia-belo-horizonte-mg-20m2-id-2482881627/,IMOBILIÁRIA OURO PRETO BH LTDA,2482881627,['APARTMENT']
600.0,0.0,15.0,1,1,0,0.0,"Rua Pereira Pinto, Cachoeirinha, Minas Gerais",Kitnet com 15m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-cachoeirinha-belo-horizonte-mg-15m2-id-2559035764/,LOCKEY,2559035764,['APARTMENT']
350.0,0.0,20.0,1,1,0,0.0,"Cachoeirinha, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-cachoeirinha-belo-horizonte-mg-20m2-id-2552997563/,Bonsucesso Corretora e Administradora de Imóveis,2552997563,['APARTMENT']
500.0,0.0,15.0,1,1,0,0.0,"Rua Cândido Siqueira, Nova Vista, Minas Gerais",Kitnet Localizado no Nova Vista,/imovel/aluguel-quitinete-1-quarto-nova-vista-belo-horizonte-mg-15m2-id-2552538140/,Welington de Almeida Ferreira,2552538140,['APARTMENT']
650.0,0.0,30.0,1,1,0,0.0,"Avenida Jequitinhonha, Vera Cruz, Minas Gerais",Kitnet com 30m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-vera-cruz-belo-horizonte-mg-30m2-id-2446979421/,LOCKEY,2446979421,['APARTMENT']
600.0,0.0,30.0,1,1,0,0.0,"Nova Floresta, Minas Gerais","Kitnet com 1 dormitório para alugar, 30 m² por R$ 600,00/mês - Nova Floresta - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-nova-floresta-belo-horizonte-mg-30m2-id-2513854618/,IMOBILIÁRIA TEMPONI,2513854618,['APARTMENT']
680.0,0.0,21.0,1,1,0,0.0,"Rua Ipanema, Urca, Minas Gerais",Kitnet com 21m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-urca-belo-horizonte-mg-21m2-id-2534158755/,LOCKEY,2534158755,['APARTMENT']
500.0,0.0,16.0,1,1,0,0.0,"Rua Além Paraíba, Lagoinha, Minas Gerais","Quartos Individuais, KIT NETS",/imovel/aluguel-quitinete-1-quarto-lagoinha-belo-horizonte-mg-16m2-id-1039360786/,Eduardo Melo,1039360786,['APARTMENT']
